"Dstat 0.9.10 CSV output"
"Author:","XXXXX",,,,"URL:","XXXXX"
"Host:","XXXXX",,,,"User:","XXXXX"
"Cmdline:","dstat --postgresql-time -a -s -i -r --aio --fs --ipc --lock --raw --socket --tcp --udp --unix --vm --vm-adv --zones --postgresql-conn --postgresql-lockwaits --postgresql-settings --output ./metricsx.csv --noupdate 5",,,,"Date:","07 Dec 2023 22:17:27 CST"
"postgresql locks","total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"memory usage",,,,"system",,"procs",,,"load avg",,,"swap",,"interrupts",,,"io/total",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"raw","sockets",,,,,"tcp sockets",,,,,"udp",,"unix sockets",,,,"virtual memory",,,,"advanced virtual memory",,,,,"zones memory",,,,"postgresql conn",,,,,,,,,,,,,"postgresql lockswaits","postgresql settings",,,,,,,,,,,,,"postgresql all",,,,,,,,,,,,
"Time","usr","sys","idl","wai","stl","read","writ","recv","send","in","out","used","free","buff","cach","int","csw","run","blk","new","1m","5m","15m","used","free","160","161","297","read","writ","#aio","files","inodes","msg","sem","shm","pos","lck","rea","wri","raw","tot","tcp","udp","raw","frg","lis","act","syn","tim","clo","lis","act","dgm","str","lis","act","majpf","minpf","alloc","free","steal","scanK","scanD","pgoru","astll","d32F","d32H","normF","normH","Conn","%Con","Act","LongQ","LongX","Idl","LIdl","LWait","SQLs1","SQLs3","SQLs5","Xact1","Xact3","Locks","shared_buffers","work_mem","bgwriter_delay","max_connections","autovacuum_work_mem","temp_buffers","autovacuum_max_workers","maintenance_work_mem","checkpoint_timeout","max_wal_size","checkpoint_completion_target","wal_keep_segments","wal_segment_size","clean","back","alloc","heapr","heaph","ratio","size","grow","insert","update","delete","comm","roll"
1701962138,0.495,0.140,96.209,3.157,0,0,16569958.400,7554.800,7514,0,0,114710671360,86424231936,4460802048,393917837312,6220.600,11515.200,4,0,5.200,3.620,2.920,3.020,4407582720,55590359040,0,0,0,0,250.600,10344,32640,1392510,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,4716,3899,3319.600,0,0,0,0,0,255326,445,12582084,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,667,1.000,87201757708,0,0,0,0,15,5
1701962143,0.614,0.154,97.402,1.830,0,0,32104448,7528.400,7514,0,0,114728439808,86406463488,4460802048,393917837312,6467.200,11376,9,1,7.800,3.730,2.950,3.030,4407582720,55590359040,0,0,0,0,698.600,10344,32640,1392489,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,6456.200,5129.400,4472.600,0,0,0,0,0,255326,445,12581256,71235,11,0.011,2,1,1,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,740,1.000,87201757708,0,0,0,0,19,5
1701962148,0.885,0.163,98.231,0.722,0,0,45580288,7541.600,7514,0,0,114745577472,86389325824,4460802048,393917837312,6932.200,11767,5,3,6.600,3.750,2.970,3.030,4407582720,55590359040,0,0,0,0,885.800,10344,32640,1392486,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,6482,5221,4204,0,0,0,0,0,255326,445,12580664,71235,11,0.011,2,1,1,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,739,1.000,87201757708,0,0,0,0,19,5
1701962153,0.419,0.133,97.216,2.231,0,0,16470835.200,7449,7447.800,0,0,114756288512,86378614784,4460802048,393917837312,6029,10836.600,3,2,5.800,3.770,2.990,3.040,4407582720,55590359040,0,0,0,0,330.200,10344,32832,1392492,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5015.600,3868.400,3374.600,0,0,0,0,0,255326,445,12580695,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,733,1.000,87201757708,0,0,0,0,17,5
1701962158,0.693,0.161,98.264,0.883,0,0,35590963.200,7515.200,7514,0,0,114772946944,86361956352,4460806144,393917833216,6364.200,11436,5,2,6.600,3.630,2.970,3.030,4407582720,55590359040,0,0,0,0,601.800,10344,32832,1392490,0,0,1,100,29,1,129,0,12236,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,6124.800,4993.400,4121.600,0,0,0,0,0,255326,445,12580400,71235,12,0.012,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,739,1.000,87201757708,0,0,0,0,19,5
1701962163,0.315,0.140,96.370,3.175,0,0,9764864,7431,7429.800,0,0,114778910720,86355992576,4460806144,393917833216,6084.600,10897.400,1,3,6.200,3.740,3,3.040,4407582720,55590359040,0,0,0,0,185.600,10344,32832,1392495,0,0,1,100,29,1,129,0,12239,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,4815.400,3920.600,3657,0,0,0,0,0,255326,445,12580501,71235,12,0.012,3,1,1,3,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,355,1.000,87201757708,0,0,0,0,15,3
1701962168,0.319,0.142,96.725,2.813,0,0,9714892.800,7652.200,7624.600,0,0,114770436096,86362664960,4460806144,393919062016,6047.200,10681.400,3,2,8.400,3.600,2.990,3.040,4407582720,55590359040,0,0,0,0,202.400,10344,32832,1392484,0,0,1,100,29,1,129,0,12239,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,6653.200,5137.200,5078,0,0,0,0,0,255442,445,12581257,71235,11,0.011,2,1,1,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,1063,1.000,87201757708,0,0,0,0,23,7
1701962173,0.409,0.338,95.573,3.680,0,0,9722265.600,7497,7429.800,0,0,114792620032,86340460544,4460806144,393919266816,8845.400,12680.400,1,6,130.600,3.630,3,3.040,4407582720,55590359040,0,0,0,0,177.200,10344,33024,1392696,0,0,1,100,29,1,129,0,12241,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0.200,28929.800,19074.200,18139.200,0,0,0,0,0,255485,445,12580014,71235,12,0.012,3,1,1,3,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,744,1.000,87201757708,0,0,0,0,15,5
1701962178,0.336,0.233,96.515,2.916,0,0,8625356.800,7705.200,7690.800,0,0,114790449152,86342631424,4460806144,393919266816,6592.600,11428.600,3,0,61.200,3.580,3,3.040,4407582720,55590359040,0,0,0,0,197.600,10344,32832,1392498,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,17457.800,11792.600,12258.600,0,0,0,0,0,255485,445,12579375,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,729,1.000,87201757708,0,0,0,0,21,5
1701962183,0.351,0.123,97.433,2.093,0,0,9151283.200,7378,7363.600,0,0,114795278336,86337802240,4460806144,393919266816,5815.400,10460,1,3,5.600,3.450,2.990,3.040,4407582720,55590359040,0,0,0,0,154.200,10344,32832,1392494,0,0,1,100,29,1,129,0,12236,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,4665,3814.600,3612,0,0,0,0,0,255485,445,12578171,71235,11,0.011,3,1,1,3,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,753,1.000,87201757708,0,0,0,0,17,5
1701962188,0.254,0.131,96.342,3.272,0,0,8992358.400,7718.400,7690.800,0,0,114805805056,86327275520,4460806144,393919266816,6282.400,10843.400,1,5,6.400,3.500,3,3.040,4407582720,55590359040,0,0,0,0,225.600,10344,32832,1392503,0,0,1,100,29,1,129,0,12236,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5104.800,4141,3748.400,0,0,0,0,0,255485,445,12576085,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,719,1.000,87201757708,0,0,0,0,19,5
1701962193,0.284,0.129,97.036,2.551,0,0,11686707.200,7528.400,7514,0,0,114809442304,86323638272,4460806144,393919266816,5928.400,10484.800,3,0,8.200,3.460,3,3.040,4407582720,55590359040,0,0,0,0,178,10344,32832,1392493,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5736.400,4395,4348,0,0,0,0,0,255485,445,12575240,71235,11,0.011,2,1,1,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,679,1.000,87201757708,0,0,0,0,19,5
1701962198,0.302,0.125,97.513,2.059,0,0,10659430.400,7515.200,7514,0,0,114815569920,86317510656,4460806144,393919266816,5894.400,10477.800,6,1,6.800,3.420,3,3.040,4407582720,55590359040,0,0,0,0,200.600,10344,32832,1392494,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5509.200,4437.600,4177.400,0,0,0,0,0,255485,445,12574377,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,740,1.000,87201757708,0,0,0,0,19,5
1701962203,0.279,0.154,97.035,2.531,0,0,8482816,7404.400,7363.600,0,0,114822012928,86311067648,4460806144,393919266816,5848,10470.200,2,2,8.200,3.390,3,3.040,4407582720,55590359040,0,0,0,0,165,10344,32832,1392505,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5223.200,4278.400,3975.200,0,0,0,0,0,255485,445,12572550,71235,12,0.012,3,1,1,3,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,733,1.000,87201757708,0,0,0,0,17,5
1701962208,0.321,0.125,97.126,2.427,0,0,10246553.600,7731.600,7701.600,0,0,114826969088,86306111488,4460806144,393919266816,5875.400,10309.600,3,3,5.800,3.440,3.020,3.050,4407582720,55590359040,0,0,0,0,229.400,10344,32832,1392493,0,0,1,100,29,1,129,0,12236,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5162.800,4099.800,3943.200,0,0,0,0,0,255485,445,12572068,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,739,1.000,87201757708,0,0,0,0,19,5
1701962213,0.300,0.123,96.805,2.771,0,0,11832524.800,7378,7363.600,0,0,114831204352,86301876224,4460806144,393919266816,5791.800,10418.400,0,2,6,3.320,3,3.040,4407582720,55590359040,0,0,0,0,178.400,10344,32832,1392503,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,4759.800,3687.200,3404.200,0,0,0,0,0,255485,445,12570569,71235,11,0.011,3,1,1,3,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,739,1.000,87201757708,0,0,0,0,19,5
1701962218,0.233,0.123,96.187,3.456,0,0,9597747.200,7554.800,7540.400,0,0,114832900096,86300180480,4460806144,393919266816,6178.200,10756.200,1,5,6.400,3.700,3.090,3.070,4407582720,55590359040,0,0,0,0,202.400,10344,32832,1392514,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5013.800,4091.200,3769.200,0,0,0,0,0,255485,445,12569278,71235,12,0.012,3,1,1,3,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,355,1.000,87201757708,0,0,0,0,15,3
1701962223,0.259,0.150,96.162,3.430,0,0,10158080,7594.400,7540.400,0,0,114837065728,86296014848,4460806144,393919266816,6217.800,10805.400,0,3,10.200,3.800,3.120,3.080,4407582720,55590359040,0,0,0,0,205.800,10344,32832,1392515,0,0,1,100,29,1,129,0,12239,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5699.800,4648,4592.400,0,0,0,0,0,255485,445,12569000,71235,11,0.011,3,1,1,3,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,1063,1.000,87201757708,0,0,0,0,23,7
1701962228,0.244,0.138,96.537,3.081,0,0,8466432,7554.800,7540.400,0,0,114717618176,86415462400,4460806144,393794519040,5894.600,10566.200,1,5,7.600,3.660,3.100,3.070,4406419456,55591522304,0,0,0,0,185.600,10344,32640,1392517,0,0,1,100,29,1,129,0,12239,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5979.800,4970.800,10817.200,0,0,0,0,0,255485,445,12583368,71235,12,0.012,3,1,1,3,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,734,1.000,87201757708,0,0,0,0,17,5
1701962233,0.256,0.148,96.459,3.136,0,0,8590950.400,7554.800,7540.400,0,0,114719371264,86413709312,4460806144,393794519040,6061,10624.800,0,3,8,3.600,3.100,3.070,4406419456,55591522304,0,0,0,0,194.600,10344,32640,1392509,0,0,1,100,29,1,129,0,12236,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,6094.800,4554.400,4405.800,0,0,0,0,0,255400,445,12582729,71235,12,0.012,3,1,1,3,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,739,1.000,87201757708,0,0,0,0,19,5
1701962238,0.480,0.142,97.358,2.021,0,0,20239974.400,7744.800,7690.800,0,0,114733748224,86399332352,4460806144,393794519040,5647.800,10335,6,2,6.200,3.390,3.060,3.060,4406419456,55591522304,0,0,0,0,110.400,10344,32640,1392503,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5411.200,4437.800,3912.600,0,0,0,0,0,255400,445,12579424,71235,11,0.011,2,1,1,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,739,1.000,87201757708,0,0,0,0,19,5
1701962243,0.622,0.150,97.897,1.331,0,0,28939878.400,7449,7447.800,0,0,114716844032,86415708160,4460810240,393795186688,5484.200,10318.800,6,0,6.800,3.360,3.060,3.060,4406419456,55591522304,0,0,0,0,89.200,10344,32640,1392497,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5925.600,4836,4302,0,0,0,0,0,255076,445,12581659,71235,11,0.011,2,1,1,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,739,1.000,87201757708,0,0,0,0,19,5
1701962248,0.763,0.150,98.155,0.932,0,0,36506828.800,7581.400,7580.200,0,0,114738257920,86394294272,4460810240,393795186688,5400.800,10065.600,9,0,5.800,3.250,3.040,3.060,4406419456,55591522304,0,0,0,0,100,10344,32640,1392497,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5500.800,4464.800,3644.800,0,0,0,0,0,255076,445,12578011,71235,11,0.011,2,1,1,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,355,1.000,87201757708,0,0,0,0,15,3
1701962253,0.377,0.171,98.317,1.135,0,0,34635776,7541.600,7514,0,0,114753536000,86379016192,4460810240,393795186688,5355.400,10148,3,1,8.200,3.230,3.040,3.050,4406419456,55591522304,0,0,0,0,85.800,10344,32640,1392497,0,0,1,100,29,1,129,0,12237,13,1,0,0,4,11,0,0,0,0,1,0,2,2,0,0,5675.200,4343,4054.200,0,0,0,0,0,255076,445,12574844,71235,11,0.011,2,1,1,4,0,1,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606372,0,1063,1.000,87201757708,0,0,0,0,23,7
1701962258,0.399,0.177,98.721,0.703,0,0,15512371.200,19356.800,21162.600,0,0,114477137920,86655414272,4460810240,393795186688,5622.400,10444.400,1,2,10.600,2.970,2.990,3.040,4406419456,55591522304,0.200,0,0,0,61,10344,32640,1392582,0,0,1,100,29,1,129,0,12256,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,8421,6758.800,19878.600,0,0,0,0,0,255076,445,12613370,71235,31,0.030,22,0,1,4,0,0,2,2,1,2,2,18,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606430,0,835,1.000,87201757708,0,0,0,0,41,5
1701962263,0.073,0.150,99.704,0.073,0,0,359628.800,7992.200,7990.400,0,0,114489069568,86643482624,4460810240,393795186688,4995.400,9915.800,1,0,8,2.740,2.940,3.020,4406419456,55591522304,0,0,0,0,34.200,10344,32640,1392573,0,0,1,100,29,1,129,0,12256,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5206.200,4227.600,4254,0,0,0,0,0,255076,445,12611017,71235,31,0.030,21,0,1,5,0,0,22,22,19,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606434,0,740,1.000,87201757708,0,0,0.200,0,23,5
1701962268,0.079,0.110,99.769,0.042,0,0,289996.800,7569.600,7581.600,0,0,114491715584,86640836608,4460810240,393795186688,4808.600,9657.600,3,0,6,2.520,2.890,3,4406419456,55591522304,0,0,0,0,24.800,10344,32640,1392568,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,4890.200,3815.200,3897.200,0,0,0,0,0,255076,445,12611732,71235,31,0.030,21,0,1,5,0,0,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606434,0,739,1.000,87201757708,0,0,0,0,19,5
1701962273,0.096,0.115,99.735,0.054,0,0,277708.800,7503.400,7515.400,0,0,114496745472,86635806720,4460810240,393795186688,4886.400,9795.800,4,0,6.600,2.310,2.840,2.990,4406419456,55591522304,0,0,0,0,27.200,10344,32640,1392568,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5090.400,4084.400,4053.800,0,0,0,0,0,255076,445,12610389,71235,31,0.030,21,18,19,5,1,19,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606434,0,739,1.000,87201757708,0,0,0,0,19,5
1701962278,0.073,0.108,99.804,0.015,0,0,350617.600,7549,7582.800,0,0,114499448832,86633103360,4460810240,393795186688,4824.400,9637.800,4,0,6.400,2.210,2.810,2.980,4406419456,55591522304,0,0,0,0,33.600,10344,32640,1392577,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,4898.600,3643.800,3540.800,0,0,0,0,0,255076,445,12610501,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606434,0,355,1.000,87201757708,0,0,0,0,15,3
1701962283,0.083,0.117,99.779,0.021,0,0,282624,7432.400,7383,0,0,114499469312,86633082880,4460810240,393795186688,4884.400,9839,2,0,7,2.110,2.780,2.970,4406419456,55591522304,0,0,0,0,28.600,10344,32640,1392575,0,0,1,100,29,1,129,0,12258,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5100.600,4061.200,4136,0,0,0,0,0,255076,445,12610165,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606434,0,1063,1.000,87201757708,0,0,0,0,23,7
1701962288,0.115,0.121,99.750,0.015,0,0,346521.600,7517.200,7516,0,0,114502672384,86629879808,4460810240,393795186688,4911,9866,4,0,7.800,1.940,2.740,2.950,4406419456,55591522304,0,0,0,0,28.800,10344,32640,1392570,0,0,1,100,29,1,129,0,12259,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5896.400,4470,4527,0,0,0,0,0,255076,445,12608963,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606434,0,740,1.000,87201757708,0,0,0,0,19,5
1701962293,0.081,0.129,99.769,0.021,0,0,339968,7623,7582.200,0,0,114504278016,86628274176,4460810240,393795186688,4860,9765.600,4,0,7.800,1.790,2.690,2.930,4406419456,55591522304,0,0,0,0,27.600,10344,32640,1392568,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5686.800,4453.200,4421,0,0,0,0,0,255076,445,12608212,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606434,0,733,1.000,87201757708,0,0,0,0,17,5
1701962298,0.081,0.148,99.762,0.008,0,0,364544,7517.200,7516,0,0,114497343488,86635208704,4460810240,393795186688,5170.400,10104.400,1,0,28.200,1.640,2.640,2.920,4406419456,55591522304,0,0,0,0,39.400,10344,32640,1392572,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,9130,6127.400,6110.800,0,0,0,0,0,255076,445,12609714,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606434,0,739,1.000,87201757708,0,0,0,0,19,5
1701962303,0.092,0.115,99.762,0.031,0,0,308019.200,7543.600,7516,0,0,114501009408,86631542784,4460810240,393795186688,4859.400,9737.400,5,0,7,1.590,2.620,2.910,4406419456,55591522304,0,0,0,0,26.400,10344,32640,1392569,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5185.400,4160.200,4178.600,0,0,0,0,0,255076,445,12610173,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606434,0,739,1.000,87201757708,0,0,0,0,19,5
1701962308,0.077,0.098,99.789,0.035,0,0,276070.400,7674.200,7659.800,0,0,114499330048,86633222144,4460810240,393795186688,4797,9675.200,1,0,5.600,1.540,2.590,2.900,4406419456,55591522304,0,0,0,0,26.600,10344,32640,1392562,0,0,1,100,29,1,129,0,12256,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,4637.400,3680.800,3619.400,0,0,0,0,0,255076,445,12609837,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606434,0,355,1.000,87201757708,0,0,0,0,15,3
1701962313,0.079,0.127,99.783,0.010,0,0,344883.200,7373.400,7372.200,0,0,114502111232,86630440960,4460810240,393795186688,4892.200,9758.800,4,0,8.400,1.420,2.550,2.880,4406419456,55591522304,0,0,0,0,29.600,10344,32640,1392563,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5407,4335.800,4407.800,0,0,0,0,0,255076,445,12609950,71235,31,0.030,21,20,21,5,1,21,22,22,21,22,22,20,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21606434,0,1063,1.000,87201757708,0,0,0,0,23,7
1701962318,0.272,0.357,99.298,0.073,0,4915.200,1598259.200,117205.400,119474.800,0,0,114499518464,86632386560,4460810240,393803268096,6793,12389.800,6,0,6.200,1.550,2.550,2.880,4406419456,55591522304,0,0,0,0.600,41.800,10344,32640,1392569,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,9204.800,7382.400,5818.400,0,0,0,0,0,255187,445,12610703,71235,32,0.031,21,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21607636,0,753,1.000,87201757708,0,0,2000128.400,0,576,6
1701962323,0.588,0.346,98.642,0.424,0,3276.800,41100902.400,71434,78237.200,0,0,114526568448,86604566528,4460810240,393812508672,6627,12996.400,3,0,8.400,1.660,2.560,2.880,4406419456,55591522304,0,0,0,0.400,111.400,10344,32640,1392572,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,11457,6691,5853.600,0,0,0,0,0,255187,445,12607373,71235,32,0.031,22,0,0,4,0,0,2,2,0,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21608449,0,733,1.000,87201757708,0,0,113.200,0,460,6
1701962328,1.417,0.425,97.941,0.217,0,8192,16324198.400,137897.400,155297.600,0,0,114612314112,86517280768,4460810240,393827909632,8165.200,14271.200,4,0,6,1.930,2.600,2.900,4406419456,55591522304,0,0,0,1,81,10344,32640,1392566,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,12432.400,11502.800,7255.800,0,0,0,0,0,255187,445,12605099,71235,32,0.031,22,0,0,4,0,0,2,2,1,2,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21610200,0,737,1.000,87201757708,0,0,215,0,885,6
1701962333,0.973,0.507,98.286,0.234,0,11468.800,12147916.800,158004.400,177951.600,0,0,114580873216,86547181568,4460810240,393845620736,8475.200,15143.400,6,0,6.400,1.860,2.580,2.890,4406419456,55591522304,0,0,0,1.200,79,10344,32640,1392562,0,0,1,100,29,1,129,0,12256,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,8144.600,9406.200,11077.800,0,0,0,0,0,255187,445,12605751,71235,31,0.030,21,0,0,4,0,1,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21612229,0,744,1.000,87201757708,0,0,247.200,0,1022,5
1701962338,0.486,0.757,98.588,0.169,0,11468.800,2937651.200,251182.400,283679.600,0,0,114620420096,86504554496,4460810240,393872572416,10034.400,17281,0,0,6.200,1.870,2.570,2.880,4406419456,55591522304,0,0,0,1.400,75.600,10344,32640,1392570,0,0,1,100,29,1,129,0,12256,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,8867.400,11784.200,9812.600,0,0,0,0,0,255187,445,12606239,71235,31,0.030,21,0,0,4,0,1,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2581681,12622009,21615276,0,355,1.000,87201757708,0,0,367.400,0,1491,8
