"Dstat 0.9.10 CSV output"
"Author:","XXXXX",,,,"URL:","XXXXX"
"Host:","XXXXX",,,,"User:","XXXXX"
"Cmdline:","dstat --postgresql-time -a -s -i -r --aio --fs --ipc --lock --raw --socket --tcp --udp --unix --vm --vm-adv --zones --postgresql-conn --postgresql-lockwaits --postgresql-settings --output ./metricsx.csv --noupdate 5",,,,"Date:","07 Dec 2023 16:50:05 CST"
"postgresql locks","total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"memory usage",,,,"system",,"procs",,,"load avg",,,"swap",,"interrupts",,,"io/total",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"raw","sockets",,,,,"tcp sockets",,,,,"udp",,"unix sockets",,,,"virtual memory",,,,"advanced virtual memory",,,,,"zones memory",,,,"postgresql conn",,,,,,,,,,,,,"postgresql lockswaits","postgresql settings",,,,,,,,,,,,,"postgresql all",,,,,,,,,,,,
"Time","usr","sys","idl","wai","stl","read","writ","recv","send","in","out","used","free","buff","cach","int","csw","run","blk","new","1m","5m","15m","used","free","160","161","297","read","writ","#aio","files","inodes","msg","sem","shm","pos","lck","rea","wri","raw","tot","tcp","udp","raw","frg","lis","act","syn","tim","clo","lis","act","dgm","str","lis","act","majpf","minpf","alloc","free","steal","scanK","scanD","pgoru","astll","d32F","d32H","normF","normH","Conn","%Con","Act","LongQ","LongX","Idl","LIdl","LWait","SQLs1","SQLs3","SQLs5","Xact1","Xact3","Locks","shared_buffers","work_mem","bgwriter_delay","max_connections","autovacuum_work_mem","temp_buffers","autovacuum_max_workers","maintenance_work_mem","checkpoint_timeout","max_wal_size","checkpoint_completion_target","wal_keep_segments","wal_segment_size","clean","back","alloc","heapr","heaph","ratio","size","grow","insert","update","delete","comm","roll"
1701943671,0.096,0.125,92.632,7.147,0,0,3002368,11247,11641,0,0,118610411520,106034528256,4460531712,374853427200,7613.800,12106.400,0,4,5.400,9.330,10.620,11.180,4407582720,55590359040,0,0,0,0,284,10344,33600,1392261,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,4162.200,3200,3433.400,0,0,0,0,0,255350,445,13568846,71235,30,0.029,22,0,0,3,0,0,11,1,0,11,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16254570,0,656,1.000,85876709900,0,0,6.400,0,33,5
1701943676,0.083,0.117,94.519,5.281,0,0,2780364.800,11846,12222.800,0,0,118614863872,106030075904,4460531712,374853427200,7549.800,11974.600,0,8,4.400,9.230,10.580,11.160,4407582720,55590359040,0,0,0,0,294.400,10344,33600,1392288,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,2967.200,2318,1873.400,0,0,0,0,0,255350,445,13568657,71235,31,0.030,22,0,0,3,0,0,21,21,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16254676,0,644,1.000,85876709900,0,0,5.600,0,32,5
1701943681,1.309,0.257,91.069,7.365,0,127795.200,2785280,20807,31829,0,0,118678368256,105965285376,4460531712,374854967296,7739.800,12182.800,2,5,17,9.290,10.570,11.150,4407582720,55590359040,0,0,0,14.200,273.600,10344,33600,1392300,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,38300.400,8464.200,5390.400,0,0,0,0,0,255350,445,13564171,71235,40,0.039,22,0,0,13,0,0,9,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16254921,0,793,1.000,85876709900,0,0,14.200,0,86,5
1701943686,1.650,0.123,90.437,7.791,0,167116.800,3470131.200,16631.800,26107.400,0,0,118685913088,105956200448,4460531712,374858047488,6956.400,11346,0,9,6.800,9.350,10.560,11.150,4407582720,55590359040,0,0,0,18.400,179.600,10344,33600,1392307,0,0,1,100,29,1,129,0,12267,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5242.200,4482,4083.600,0,0,0,0,0,255350,445,13562367,71235,41,0.040,25,0,0,10,0,0,19,1,0,21,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16255218,0,749,1.000,85876709900,0,0,14.600,0,79,8
1701943691,1.849,0.123,90.912,7.116,0,144179.200,2459238.400,19330.800,29349.800,0,0,118691971072,105948856320,4460531712,374864977920,7253.400,11626.400,0,15,5.600,9.320,10.530,11.140,4407582720,55590359040,0,0,0,16.800,157.600,10344,33600,1392307,0,0,1,100,29,1,129,0,12267,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,4689.400,3922.800,3705.200,0,0,0,0,0,255350,445,13562225,71235,41,0.040,32,0,0,3,0,0,21,1,0,31,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16255442,0,636,1.000,85876709900,0,0,10.800,0,52,2
1701943696,1.769,0.129,91.931,6.171,0,198246.400,2763161.600,20967,33857.400,0,0,118676029440,105962708992,4460531712,374867828736,6873.400,11275.400,1,8,6.400,10.250,10.710,11.190,4407582720,55590359040,0,0,0,22.600,194.800,10344,33600,1392316,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5090,4050.800,3756.200,0,0,0,0,0,255336,445,13563746,71235,40,0.039,23,0,10,12,0,0,14,1,1,21,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16255809,0,733,1.000,85876709900,0,0,18.600,0,91,5
1701943701,1.544,0.123,90.635,7.698,0,137625.600,2460057.600,17736,25028,0,0,118684635136,105952563200,4460531712,374869368832,6957.600,11298.200,5,13,6,10.630,10.780,11.210,4407582720,55590359040,0,0,0,14.400,188.200,10344,33600,1392304,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,4984,4085.600,4171.600,0,0,0,0,0,255336,445,13563402,71235,40,0.039,32,0,10,3,0,0,16,1,0,21,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16256059,0,662,1.000,85876709900,0,0,10.800,0,62,5
1701943706,1.586,0.144,91.571,6.699,0,176947.200,2513305.600,20751.600,32647.600,0,0,118688100352,105948327936,4460531712,374873219072,6962.400,11369.200,2,8,7.600,11.140,10.880,11.240,4407582720,55590359040,0,0,0,20,195.600,10344,33600,1392309,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5556.600,4764.200,4471.400,0,0,0,0,0,255336,445,13561906,71235,40,0.039,30,0,10,5,0,0,15,1,0,21,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16256467,0,753,1.000,85876709900,0,0,23.200,0,114,8
1701943711,1.856,0.142,91.510,6.493,0,131072,2461696,22401.600,32798.200,0,0,118696992768,105938665472,4460531712,374878609408,6875.400,11262.200,9,9,7.800,11.370,10.930,11.260,4407582720,55590359040,0,0,0,16,177.200,10344,33600,1392297,0,0,1,100,29,1,129,0,12265,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5537.400,4579.800,4492.800,0,0,0,0,0,255336,445,13559677,71235,41,0.040,31,0,10,4,0,0,3,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16256929,0,739,1.000,85876709900,0,0,27.200,0,122,5
1701943716,1.406,0.117,90.071,8.406,0,150732.800,2285568,17772.800,27573.600,0,0,118702043136,105932845056,4460531712,374880919552,7530,12007.200,2,10,5.400,11.980,11.070,11.300,4407582720,55590359040,0,0,0,16.400,179,10344,33600,1392308,0,0,1,100,29,1,129,0,12265,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,4449.200,3840.200,3579,0,0,0,0,0,255336,445,13560114,71235,40,0.039,25,0,10,10,0,0,21,1,0,21,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16257060,0,636,1.000,85876709900,0,0,5.800,0,28,2
1701943721,1.436,0.142,90.630,7.792,0,137625.600,2177433.600,20366.400,29826.800,0,0,118702981120,105930366976,4460531712,374884769792,7551.800,11916.200,1,10,6.600,12.550,11.200,11.340,4407582720,55590359040,0,0,0,15.600,206.400,10344,33600,1392306,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5620.600,4401.200,4248.400,0,0,0,0,0,255336,445,13560489,71235,40,0.039,29,0,10,6,0,0,13,1,1,21,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16257357,0,733,1.000,85876709900,0,0,17.400,0,89,5
1701943726,1.959,0.131,91.443,6.466,0,180224,2103705.600,19026.200,32058.800,0,0,118714142720,105921515520,4460531712,374885539840,7260.600,11541.200,2,5,6.200,12.180,11.150,11.320,4407582720,55590359040,0,0,0,19.600,225.600,10344,33600,1392304,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5497.600,4477.200,4197.800,0,0,0,0,0,255336,445,13558922,71235,41,0.040,23,0,10,12,0,0,19,1,0,21,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16257656,0,384,1.000,85876709900,0,0,13.800,0,73,3
1701943731,1.922,0.113,91.158,6.807,0,121241.600,1787494.400,17280.800,26205,0,0,118713417728,105919160320,4460531712,374889390080,7081,11341.600,1,15,6.400,11.770,11.080,11.300,4407582720,55590359040,0,0,0,12.800,190.400,10344,33600,1392311,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5006.800,3975.400,3726.600,0,0,0,0,0,255336,445,13559906,71235,40,0.039,32,0,10,3,0,0,30,1,0,31,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16257942,0,1025,1.000,85876709900,0,0,16,0,81,10
1701943736,1.737,0.136,89.946,8.182,0,185139.200,2111078.400,20557.800,33190,0,0,118718255104,105912782848,4460531712,374893240320,7201.200,11574,2,7,7.400,12.670,11.280,11.360,4407582720,55590359040,0,0,0,20,219.200,10344,33600,1392309,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,6168.600,4896.200,4647.200,0,0,0,0,0,255336,445,13558724,71235,40,0.039,24,0,10,11,0,0,12,1,0,21,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16258225,0,667,1.000,85876709900,0,0,13.800,0,66,2
1701943741,0.478,0.171,92.454,6.897,0,37683.200,2553446.400,12555.400,15206.400,0,0,118653526016,105978281984,4460531712,374893240320,7111.600,11450.400,1,8,3.600,12.050,11.170,11.330,4407582720,55590359040,0,0,0,3.800,280.200,10344,33600,1392274,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,3279.600,2449.600,5754.200,0,0,0,0,0,255336,445,13562429,71235,31,0.030,22,0,0,3,0,0,21,11,0,21,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16258285,0,315,1.000,85876709900,0,0,3.400,0,28,3
1701943746,0.069,0.119,93.013,6.799,0,0,3353804.800,10904.200,11381.200,0,0,118651027456,105978470400,4460531712,374895550464,8114.600,12477.400,2,8,3.400,11.650,11.100,11.300,4407582720,55590359040,0,0,0,0,351.400,10344,33600,1392288,0,0,1,100,29,1,129,0,12258,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,2527,2070,1955.600,0,0,0,0,0,255336,445,13561226,71235,31,0.030,22,0,0,3,0,0,21,21,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16258388,0,1049,1.000,85876709900,0,0,9,0,44,7
1701943751,0.094,0.117,95.057,4.733,0,0,3207168,14986.800,15967.800,0,0,118652907520,105977360384,4460531712,374897090560,7335.800,11835.600,2,5,5.600,11.430,11.070,11.290,4407582720,55590359040,0,0,0,0,332.200,10344,33600,1392262,0,0,1,100,29,1,129,0,12258,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,4943.600,3829.400,3990.400,0,0,0,0,0,255336,445,13561689,71235,31,0.030,22,0,0,3,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16258557,0,654,1.000,85876709900,0,0,12.600,0,62,5
1701943756,0.086,0.134,95.366,4.415,0,0,2326528,16832.800,17987.600,0,0,118657310720,105973727232,4460531712,374897860608,6547.200,11156,1,6,5.400,11.080,11,11.270,4407582720,55590359040,0,0,0,0,236,10344,33600,1392273,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,4549.800,3827,3498.600,0,0,0,0,0,255336,445,13561769,71235,31,0.030,22,0,0,3,0,0,11,1,0,11,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16258816,0,733,1.000,85876709900,0,0,12,0,76,5
1701943761,0.081,0.111,93.896,5.912,0,0,3090022.400,9874.400,10112.200,0,0,118660333568,105970704384,4460531712,374898630656,7907.200,12321,2,6,3.600,10.910,10.970,11.250,4407582720,55590359040,0,0,0,0,344.200,10344,33600,1392269,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,2826.200,2053.200,2000.600,0,0,0,0,0,255336,445,13561498,71235,31,0.030,22,0,0,3,0,0,11,11,10,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16258926,0,676,1.000,85876709900,0,0,8.600,0,51,8
1701943766,0.073,0.108,92.996,6.823,0,0,3676569.600,8840.600,9297.600,0,0,118657949696,105974038528,4460531712,374899773440,7729.400,11946.800,0,9,3.600,10.520,10.880,11.230,4407582720,55590359040,0,0,0,0,375.800,10344,33600,1392274,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,2008.600,1857.400,1851.200,0,0,0,0,0,255336,445,13562274,71235,31,0.030,22,0,0,3,0,0,13,13,2,13,13,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714.0,12430636.0,16258936.5,0.0,637.0,1.0,85876709900.0,0.0,0.0,2.4,0.0,15.0,3.0
1701943771,0.067,0.113,92.962,6.859,0,0,2939289.600,9004.800,9198,0,0,118641819648,105988624384,4460531712,374902759424,7942.200,12398,3,8,4.400,10.240,10.820,11.200,4407582720,55590359040,0,0,0,0,306.200,10344,33600,1392276,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,2191.800,1985.400,1732.200,0,0,0,0,0,255367,445,13563825,71235,32,0.031,22,0,0,3,0,0,21,21,10,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16258947,0,637,1.000,85876709900,0,0,2.400,0,15,3
1701943776,0.083,0.123,92.045,7.748,0,0,3169484.800,9219.800,9463.200,0,0,118644572160,105985871872,4460531712,374902759424,8606.200,12954.600,1,11,2.800,10.060,10.770,11.190,4407582720,55590359040,0,0,0,0,344,10344,33600,1392287,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,2200,1974.400,1905.400,0,0,0,0,0,255367,445,13562860,71235,32,0.031,22,0,0,3,0,0,21,21,10,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16258969,0,1060,1.000,85876709900,0,0,2.800,0,23,7
1701943781,0.098,0.123,94.068,5.711,0,0,3242393.600,14463,15286.400,0,0,118645694464,105984749568,4460531712,374902759424,7435.200,11898.200,1,7,4.600,9.730,10.690,11.160,4407582720,55590359040,0,0,0,0,320,10344,33600,1392285,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,3680.600,2830.200,2799.600,0,0,0,0,0,255367,445,13562390,71235,31,0.030,22,0,0,3,0,0,21,1,0,21,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16259106,0,656,1.000,85876709900,0,0,8.800,0,54,8
1701943786,0.086,0.133,94.063,5.718,0,0,3358720,11349.800,11703.800,0,0,118648958976,105981485056,4460531712,374902759424,7668.800,12046.200,1,0,4,9.670,10.660,11.150,4407582720,55590359040,0,0,0,0,333.400,10344,33600,1392256,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,3802.800,3067.800,3298.400,0,0,0,0,0,255367,445,13561924,71235,30,0.029,21,0,0,4,0,0,21,11,0,21,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16259181,0,317,1.000,85876709900,0,0,5.600,0,28,0
1701943791,0.084,0.140,94.744,5.033,0,0,3371827.200,12713.600,13400.200,0,0,118654783488,105975660544,4460531712,374902759424,7160,11600.400,0,7,6.200,9.540,10.620,11.130,4407582720,55590359040,0,0,0,0,332.800,10344,33600,1392282,0,0,1,100,29,1,129,0,12254,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,4011.600,3307.600,2822.600,0,0,0,0,0,255438,445,13561466,71235,31,0.030,22,0,0,3,0,0,21,1,0,21,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16259298,0,1066,1.000,85876709900,0,0,7.800,0,53,7
1701943796,0.102,0.136,96.195,3.568,0,0,3561881.600,13266.800,14001.600,0,0,118654906368,105975537664,4460531712,374904299520,7545.800,12013,5,2,5.600,9.340,10.560,11.110,4407582720,55590359040,0,0,0,0,342.800,10344,33600,1392258,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5054.600,3832.200,4339.800,0,0,0,0,0,255438,445,13560247,71235,30,0.029,21,0,0,4,0,0,21,11,0,21,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16259436,0,641,1.000,85876709900,0,0,7.600,0,46,5
1701943801,1.086,0.416,92.515,5.983,0,68812.800,2286387.200,22648.800,32518.200,0,0,118786293760,105843380224,4460531712,374907379712,8342,11633.600,10,14,32.600,8.750,10.420,11.060,4407582720,55590359040,0.200,0,0,8.400,215,10344,33792,1392355,0,0,1,100,29,1,129,0,12277,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,76372.600,12837.600,5900.400,0,0,0,0,0,255341,445,13547021,71235,51,0.050,42,0,0,3,0,0,12,11,0,31,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16259635,0,816,1.000,85876709900,0,0,13,0,83,5
1701943806,3.550,0.121,87.351,8.978,0,314572.800,2020966.400,22576.200,43203,0,0,118795436032,105833467904,4460531712,374912000000,7793.200,11953.600,2,23,5.800,11.010,10.860,11.200,4407582720,55590359040,0.200,0,0,34.800,181.800,10344,33792,1392358,0,0,1,100,29,1,129,0,12279,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,4824.600,4225.800,3928.200,0,0,0,0,0,255341,445,13544484,71235,51,0.050,41,0,0,4,0,0,11,1,0,31,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16260029,0,662,1.000,85876709900,0,0,18,0,79,5
1701943811,2.957,0.133,87.442,9.468,0,270336,2005401.600,21751.800,39870.600,0,0,118804463616,105822130176,4460531712,374915850240,7400,11676.200,11,16,6.600,11.330,10.930,11.220,4407582720,55590359040,0,0,0,30.800,169,10344,33984,1392370,0,0,1,100,29,1,129,0,12278,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5272,4568.200,4104.600,0,0,0,0,0,255341,445,13543801,71235,52,0.051,42,0,0,4,0,0,17,2,1,32,22,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16260417,0,727,1.000,85876709900,0,0,18,0,84,5
1701943816,3.450,0.107,88.859,7.585,0,321126.400,2016051.200,20890.800,42347.600,0,0,118816481280,105809342464,4460531712,374920470528,7854.400,11955.600,18,16,4.800,13.310,11.340,11.350,4407582720,55590359040,0,0,0,34,183.400,10344,33984,1392350,0,0,1,100,29,1,129,0,12275,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,4671,3975,3827,0,0,0,0,0,255341,445,13540453,71235,50,0.049,42,0,20,3,0,0,13,1,0,31,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16260811,0,662,1.000,85876709900,0,0,14,0,68,5
1701943821,2.850,0.156,86.905,10.089,0,312934.400,2014412.800,23364.200,42986.200,0,0,118816190464,105805783040,4460531712,374928171008,7388.400,11584.200,0,14,6.800,13.520,11.420,11.380,4407582720,55590359040,0,0,0,34.800,180.200,10344,33984,1392353,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5723.200,4686.600,4384.400,0,0,0,0,0,255341,445,13540752,71235,50,0.049,32,0,20,13,0,0,24,1,0,31,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16261243,0,739,1.000,85876709900,0,0,22,0,101,5
1701943826,2.928,0.119,87.643,9.309,0,294912,2122547.200,19194.400,38117.800,0,0,118824951808,105797791744,4460531712,374931251200,7738,11947.200,0,15,7.600,13.560,11.460,11.390,4407582720,55590359040,0,0,0,32.200,197.600,10344,33984,1392355,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5299,4574.600,4263.600,0,0,0,0,0,255341,445,13540656,71235,51,0.050,32,0,20,13,0,0,16,1,0,31,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16261565,0,727,1.000,85876709900,0,0,10.800,0,61,5
1701943831,3.057,0.131,88.362,8.450,0,270336,1980006.400,23045.600,42103.200,0,0,118832967680,105787465728,4460531712,374944342016,7693.400,11917.800,20,6,7.400,14.240,11.640,11.450,4407582720,55590359040,0,0,0,31,171.400,10344,33984,1392353,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5153.800,4878.600,4273.200,0,0,0,0,0,255341,445,13537668,71235,50,0.049,31,0,20,14,0,0,14,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16261954,0,656,1.000,85876709900,0,0,17.600,0,86,5
1701943836,2.873,0.127,87.445,9.555,0,253952,1981644.800,23984,42358.800,0,0,118834298880,105785364480,4460531712,374949732352,7521.800,11739,2,13,6.200,16.220,12.090,11.600,4407582720,55590359040,0,0,0,28.400,172.800,10344,33984,1392336,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5265.600,4644,4533,0,0,0,0,0,255341,445,13537647,71235,50,0.049,31,0,20,14,0,0,13,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16262373,0,682,1.000,85876709900,0,0,20.800,0,96,5
1701943841,2.897,0.119,88.198,8.786,0,303104,2093875.200,22041.200,42926.600,0,0,118819430400,105797824512,4460531712,374955220992,7414.400,11582,5,5,5.800,15.880,12.090,11.600,4407582720,55590359040,0,0,0,34.200,189.600,10344,33984,1392344,0,0,1,100,29,1,129,0,12275,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,4707.800,3973,3537.600,0,0,0,0,0,255486,445,13540979,71235,50,0.049,25,0,20,20,0,0,15,1,1,31,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16262770,0,701,1.000,85876709900,0,0,17.400,0,82,5
1701943846,3.199,0.113,88.508,8.180,0,293273.600,2195456,19376.200,38666.200,0,0,118823739392,105791975424,4460531712,374958301184,7699,11798.600,4,7,5,15.330,12.040,11.580,4407582720,55590359040,0,0,0,32.200,205.800,10344,33984,1392346,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,4351.800,3752,3589,0,0,0,0,0,255486,445,13539843,71235,50,0.049,26,0,20,19,0,0,28,1,0,31,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16263107,0,656,1.000,85876709900,0,0,12.600,0,57,5
1701943851,3.207,0.121,88.454,8.219,0,335872,1963622.400,22766.200,44061.800,0,0,118833516544,105780658176,4460531712,374964461568,7451.400,11692.400,0,10,7.800,14.580,11.940,11.550,4407582720,55590359040,0,0,0,37.200,179.600,10344,33984,1392345,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5994.200,5133.200,4705.600,0,0,0,0,0,255486,445,13539338,71235,51,0.050,29,0,20,16,0,0,14,1,0,31,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16263538,0,343,1.000,85876709900,0,0,17.800,0,84,3
1701943856,3.085,0.119,88.246,8.550,0,368640,1158348.800,30047.600,51496,0,0,118842494976,105770139648,4460531712,374969851904,7409.400,11853.200,12,8,6.400,14.780,12.020,11.580,4407582720,55590359040,0,0,0,39.400,97.400,10344,33984,1392335,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5818.800,4896.600,4654.200,0,0,0,0,0,255486,445,13539023,71235,50,0.049,31,0,20,14,0,0,2,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16264091,0,1040,1.000,85876709900,0,0,25.800,0,114,7
1701943861,2.817,0.348,92.754,4.081,0,337510.400,1413939.200,63517.200,88965.800,0,0,118718185472,105959313408,4460531712,374916284416,7445.400,12242.800,2,1,6.600,14.630,12.040,11.590,4407582720,55590359040,0,0,0,36.400,49,10344,33984,1392236,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,7244.600,6808.400,16366.800,0,0,0,0,0,255535,445,13560984,71235,31,0.030,15,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16265475,0,759,1.000,85876709900,0,0,78.600,0,365,5
1701943866,0.157,0.244,97.999,1.601,0,0,1685094.400,55300.400,61679,0,0,118729678848,106317910016,4460531712,374557245440,6107.600,11216.600,0,3,7,13.700,11.890,11.540,4407582720,55590359040,0,0,0,0,65,10344,33984,1392223,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,6179.400,5593.200,23219.200,0,0,0,0,0,255819,445,13591598,71235,30,0.029,21,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12430636,16266545,0,739,1.000,85876709900,0,0,78.400,0,339,5
