"Dstat 0.9.10 CSV output"
"Author:","XXXXX",,,,"URL:","XXXXX"
"Host:","XXXXX",,,,"User:","XXXXX"
"Cmdline:","dstat --postgresql-time -a -s -i -r --aio --fs --ipc --lock --raw --socket --tcp --udp --unix --vm --vm-adv --zones --postgresql-conn --postgresql-lockwaits --postgresql-settings --output ./metricsx.csv --noupdate 5",,,,"Date:","07 Dec 2023 19:17:15 CST"
"postgresql locks","total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"memory usage",,,,"system",,"procs",,,"load avg",,,"swap",,"interrupts",,,"io/total",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"raw","sockets",,,,,"tcp sockets",,,,,"udp",,"unix sockets",,,,"virtual memory",,,,"advanced virtual memory",,,,,"zones memory",,,,"postgresql conn",,,,,,,,,,,,,"postgresql lockswaits","postgresql settings",,,,,,,,,,,,,"postgresql all",,,,,,,,,,,,
"Time","usr","sys","idl","wai","stl","read","writ","recv","send","in","out","used","free","buff","cach","int","csw","run","blk","new","1m","5m","15m","used","free","160","161","297","read","writ","#aio","files","inodes","msg","sem","shm","pos","lck","rea","wri","raw","tot","tcp","udp","raw","frg","lis","act","syn","tim","clo","lis","act","dgm","str","lis","act","majpf","minpf","alloc","free","steal","scanK","scanD","pgoru","astll","d32F","d32H","normF","normH","Conn","%Con","Act","LongQ","LongX","Idl","LIdl","LWait","SQLs1","SQLs3","SQLs5","Xact1","Xact3","Locks","shared_buffers","work_mem","bgwriter_delay","max_connections","autovacuum_work_mem","temp_buffers","autovacuum_max_workers","maintenance_work_mem","checkpoint_timeout","max_wal_size","checkpoint_completion_target","wal_keep_segments","wal_segment_size","clean","back","alloc","heapr","heaph","ratio","size","grow","insert","update","delete","comm","roll"
1701947981,0.207,0.296,99.086,0.411,0,142540.800,1617920,86244.200,101812.600,0,0,109959458816,106861842432,4460584960,373807550464,8023.200,12932.200,5,2,29.800,6.180,4.670,6.180,4407582720,55590359040,0,0,0,12.800,66.400,10344,31872,1391865,0,0,1,100,29,1,129,0,12258,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,10029.200,8945.600,8573.600,0,0,0,0,0,262357,445,13378020,71235,30,0.029,5,0,0,5,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17790466,0,748,1.000,85915515404,24576,113.400,169,4.800,120,6
1701947986,0.190,0.265,99.030,0.515,0,144179.200,1403289.600,95579.800,111255.400,0,0,109966008320,106854522880,4460584960,373815250944,6536.400,12745.600,4,0,5.600,6.010,4.660,6.170,4407582720,55590359040,0.200,0,0,14.400,66.200,10344,31872,1391852,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5135.200,5852.200,5515.600,0,0,0,0,0,262499,445,13377596,71235,30,0.029,4,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17791237,0,740,1.000,85915679244,32768,113.400,245.400,10.800,122,5
1701947991,0.229,0.282,98.955,0.534,0,124518.400,1694924.800,99690.800,114090.400,0,0,109980286976,106837499904,4460584960,373823385600,6648.400,12816.200,0,1,6.800,5.770,4.630,6.150,4407582720,55590359040,0,0,0,12.800,70.800,10344,31872,1391858,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5802,6285.800,5800.200,0,0,0,0,0,262571,445,13377074,71235,30,0.029,3,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17791932,0,764,1.000,85915785740,21299.200,118.600,346.800,18.800,126,6
1701947996,0.204,0.267,99.122,0.407,0,129433.600,1500774.400,86063,101021.600,0,0,109969371136,106847309824,4460584960,373830701056,6415,12568.600,2,0,7.800,5.380,4.570,6.120,4407582720,55590359040,0,0,0,11.400,69.200,10344,31872,1391858,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,6160.600,6548.200,6065.400,0,0,0,0,0,262319,445,13380539,71235,30,0.029,2,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17792575,0,716,1.000,85915957772,34406.400,116.800,172.600,4.800,121,5
1701948001,1.768,0.409,97.416,0.407,0,91750.400,1633484.800,102347.400,123751.600,0,0,109998239744,106814898176,4460584960,373838946304,7334,13186.400,2,0,10.200,5.110,4.530,6.100,4407582720,55590359040,0,0,0,10,67.800,10344,31872,1391898,0,0,1,100,29,1,129,0,12267,43,1,0,0,4,41,0,0,0,0,1,0,2,2,0,0,35036.200,8823.200,6599,0,0,0,0,0,262102,445,13376098,71235,41,0.040,4,0,0,15,0,0,1,1,0,11,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17793250,0,710,1.000,85916039692,16384,130.400,228.800,8,126,6
1701948006,3.020,0.217,96.156,0.607,0,126156.800,1273036.800,97176.600,114733,0,0,110014849024,106791358464,4460584960,373850497024,7472.600,12987.600,1,2,6.200,5.020,4.520,6.090,4407582720,55590359040,0,0,0,14.200,62.600,10344,31872,1391894,0,0,1,100,29,1,129,0,12266,43,1,0,0,4,41,0,0,0,0,1,0,2,2,0,0,5257.800,6323.600,5879.200,0,0,0,0,0,262088,445,13375421,71235,40,0.039,4,0,0,14,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17793880,0,746,1.000,85916211724,34406.400,114.800,247.200,10.800,125,5
1701948011,3.176,0.240,95.830,0.753,0,234291.200,1693286.400,90662.400,110267.400,0,0,110028886016,106771496960,4460584960,373864022016,7485.800,12705.600,3,1,6.400,5.020,4.530,6.080,4407582720,55590359040,0,0,0,21,71.400,10344,31872,1391901,0,0,1,100,29,1,129,0,12267,43,1,0,0,4,41,0,0,0,0,1,0,2,2,0,0,5751.400,6422,5428.800,0,0,0,0,0,261937,445,13374009,71235,40,0.039,3,0,0,14,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17794801,0,735,1.000,85916375564,32768,107.800,197.800,6.800,119,5
1701948016,2.992,0.267,96.343,0.398,0,139264,1439334.400,92165.600,114877.400,0,0,110039941120,106753511424,4460584960,373884813312,7329.800,12666.800,9,0,6.600,4.940,4.520,6.070,4407582720,55590359040,0,0,0,14.600,65.600,10344,31872,1391900,0,0,1,100,29,1,129,0,12267,43,1,0,0,4,41,0,0,0,0,1,0,2,2,0,0,5356.200,6652.800,5831.200,0,0,0,0,0,261703,445,13371977,71235,40,0.039,7,0,10,9,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17795378,0,777,1.000,85916441100,13107.200,119,182.200,4.800,127,6
1701948021,3.259,0.277,96.187,0.277,0,68812.800,1194393.600,95919.800,112102,0,0,110047174656,106744737792,4460584960,373890973696,7576.600,12844,1,0,7.400,5.580,4.660,6.110,4407582720,55590359040,0,0,0,7.800,65.400,10344,31872,1391900,0,0,1,100,29,1,129,0,12267,43,1,0,0,4,41,0,0,0,0,1,0,2,2,0,0,5724.600,6558,6109.800,0,0,0,0,0,261775,445,13371786,71235,40,0.039,2,0,10,14,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17795916,0,740,1.000,85916580364,27852.800,117,249,10.800,126,5
1701948026,3.147,0.225,96.280,0.348,0,91750.400,1454899.200,95816.800,116181.800,0,0,110053646336,106735955968,4460584960,373896364032,7575.800,12886.400,7,0,8,5.220,4.600,6.080,4407582720,55590359040,0,0,0,10.200,75.600,10344,31872,1391897,0,0,1,100,29,1,129,0,12267,43,1,0,0,4,41,0,0,0,0,1,0,2,2,0,0,5324.400,6096.800,5774.400,0,0,0,0,0,261775,445,13371304,71235,41,0.040,7,0,10,10,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17796434,0,696,1.000,85916703244,24576,113.600,200,6,112,4
1701948031,3.032,0.226,96.409,0.334,0,90112,1371340.800,83764.200,98642.600,0,0,110065311744,106722750464,4460584960,373901754368,7477.800,12576.400,9,0,6.400,4.960,4.560,6.060,4407582720,55590359040,0,0,0,10.600,64.400,10344,31872,1391893,0,0,1,100,29,1,129,0,12266,43,1,0,0,4,41,0,0,0,0,1,0,2,2,0,0,5354.400,6000.600,5687.800,0,0,0,0,0,261777,445,13369271,71235,41,0.040,10,0,10,6,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17796989,0,680,1.000,85916850700,29491.200,98.400,210.400,8.800,127,6
1701948036,2.918,0.275,96.258,0.549,0,134348.800,1050214.400,100548.400,121972.800,0,0,110070820864,106718011392,4460584960,373905604608,7533.800,12959.800,7,0,9.600,4.640,4.500,6.030,4407582720,55590359040,0,0,0,14.400,64.800,10344,31872,1391902,0,0,1,100,29,1,129,0,12269,43,1,0,0,4,41,0,0,0,0,1,0,2,2,0,0,5828.400,6459,6143.600,0,0,0,0,0,261756,445,13367887,71235,40,0.039,2,0,10,14,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17797439,0,740,1.000,85916957196,21299.200,132.400,179.600,4,118,6
1701948041,2.999,0.230,96.343,0.428,0,154009.600,1487667.200,97993.800,119348.600,0,0,110075224064,106709757952,4460584960,373914075136,7567,12856.400,11,0,6.600,4.830,4.540,6.040,4407582720,55590359040,0,0,0,14,73.600,10344,31872,1391905,0,0,1,100,29,1,129,0,12269,43,1,0,0,4,41,0,0,0,0,1,0,2,2,0,0,5567,6266.400,6033.200,0,0,0,0,0,261525,445,13367395,71235,40,0.039,3,0,10,14,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17797978,0,740,1.000,85917047308,18022.400,126.200,206.200,6.800,125,5
1701948046,3.052,0.234,96.063,0.651,0,188416,1554022.400,101146.800,119928.600,0,0,110076678144,106703683584,4460584960,373924085760,7618.800,12964.400,5,2,5.800,4.600,4.500,6.020,4407582720,55590359040,0,0,0,17.800,67.200,10344,31872,1391893,0,0,1,100,29,1,129,0,12266,43,1,0,0,4,41,0,0,0,0,1,0,2,2,0,0,5208.400,6231.600,5835.800,0,0,0,0,0,261452,445,13365933,71235,40,0.039,11,0,10,9,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17798731,0,740,1.000,85917170188,24576,111.600,283.200,14.800,117,5
1701948051,2.841,0.263,96.413,0.484,0,129433.600,1469644.800,95174,115327.200,0,0,110084493312,106694328320,4460584960,373929476096,7478.400,12762.400,12,1,6.800,5.440,4.670,6.070,4407582720,55590359040,0,0,0,13.200,65.600,10344,31872,1391900,0,0,1,100,29,1,129,0,12267,43,1,0,0,4,41,0,0,0,0,1,0,2,2,0,0,5656.200,6331.200,5997.400,0,0,0,0,0,261308,445,13363766,71235,40,0.039,14,0,10,4,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17799246,0,740,1.000,85917284876,22937.600,125,184.800,4.800,124,7
1701948056,3.026,0.244,96.283,0.447,0,165478.400,1082982.400,100993.400,123282.200,0,0,110091071488,106687750144,4460584960,373935636480,7558.200,12990.600,1,3,7.800,5.080,4.610,6.040,4407582720,55590359040,0,0,0,16,64.400,10344,31872,1391908,0,0,1,100,29,1,129,0,12266,43,1,0,0,4,41,0,0,0,0,1,0,2,2,0,0,6008.600,6423.200,5981,0,0,0,0,0,261454,445,13361981,71235,41,0.040,5,0,10,15,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17799823,0,733,1.000,85917415948,26214.400,134,211,6,117,5
1701948061,1.474,0.352,97.777,0.396,0,99942.400,1438515.200,98536.600,116836,0,0,110060482560,106716798976,4460584960,373940256768,7207,12985,1,0,8,4.910,4.580,6.020,4407582720,55590359040,0,0,0,9.800,72.600,10344,31872,1391860,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,6836,7140,8687,0,0,0,0,0,261382,445,13367617,71235,30,0.029,2,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17800298,0,727,1.000,85917530636,22937.600,129,228.600,8.800,136,6
1701948066,0.213,0.275,99.008,0.504,0,132710.400,1538457.600,93330.400,107826,0,0,110063017984,106711953408,4460584960,373947187200,6528.400,12720,9,1,6.200,4.600,4.520,5.990,4407582720,55590359040,0,0,0,14.600,70,10344,31872,1391854,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5353.800,5992.600,5907.600,0,0,0,0,0,261383,445,13367092,71235,30,0.029,5,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17800841,0,741,1.000,85917678092,29491.200,114.800,251,10.800,123,5
1701948071,0.361,0.526,98.566,0.547,0,132710.400,1219788.800,92890.400,105734.200,0,0,110060068864,106712862720,4460584960,373953925120,9620.400,14981.800,2,0,132.800,4.470,4.500,5.980,4407582720,55590359040,0,0,0,13.800,65.200,10344,31680,1391942,0,0,1,100,29,1,129,0,12259,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0.200,29494.200,21384.600,20930.200,0,0,0,0,0,261394,445,13369149,71235,30,0.029,1,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17801401,0,702,1.000,85917817356,27852.800,104.200,274,14,116,7
1701948076,0.230,0.382,98.885,0.503,0,114688,1404928,77956,91882.200,0,0,110058455040,106714476544,4460584960,373960085504,7274.200,13311.400,4,3,61.400,4.270,4.460,5.960,4407582720,55590359040,0,0,0,10.400,79.200,10344,32256,1391874,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,17126.400,12913.200,12589.400,0,0,0,0,0,261299,445,13371589,71235,30,0.029,5,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17801907,0,740,1.000,85917940236,24576,88.600,198.200,8.800,122,5
1701948081,0.198,0.271,99.272,0.259,0,78643.200,1362329.600,84383.400,99575.600,0,0,110069518336,106701103104,4460584960,373965475840,6436.800,12528.600,3,0,6.600,4.090,4.420,5.940,4407582720,55590359040,0,0,0,8.200,76.600,10344,32448,1391867,0,0,1,100,29,1,129,0,12256,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5571.600,6001.200,5801.200,0,0,0,0,0,261228,445,13368748,71235,30,0.029,3,0,0,5,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17802350,0,740,1.000,85918104076,32768,111.400,167.400,4.800,125,6
1701948086,0.219,0.288,99.054,0.440,0,113049.600,1409843.200,96094.800,112346.600,0,0,110075359232,106693722112,4460584960,373971636224,6539.800,12752.600,2,0,7.200,3.840,4.360,5.910,4407582720,55590359040,0,0,0,11.400,65,10344,32448,1391865,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5094.800,5915.400,5636.800,0,0,0,0,0,261156,445,13368690,71235,31,0.030,7,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17802866,0,733,1.000,85918259724,31129.600,114.400,243.200,10,114,5
1701948091,0.194,0.320,99.064,0.422,0,116326.400,1169817.600,98387.600,112239.400,0,0,110079590400,106685640704,4460584960,373977796608,6598,12892,0,1,6.600,3.620,4.300,5.880,4407582720,55590359040,0,0,0,10.800,64.800,10344,32448,1391862,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5561.800,6389.200,6150.600,0,0,0,0,0,261156,445,13369414,71235,31,0.030,3,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17803430,0,717,1.000,85918595596,67174.400,118.400,324.600,16.800,126,6
1701948096,0.206,0.252,99.171,0.371,0,86835.200,1369702.400,83132,97045.200,0,0,110086172672,106679828480,4460584960,373981646848,6480.800,12524.200,4,0,8.800,3.570,4.280,5.870,4407582720,55590359040,0,0,0,10,74.600,10344,32448,1391870,0,0,1,100,29,1,129,0,12259,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5678.600,6009.200,5677.800,0,0,0,0,0,261229,445,13367811,71235,30,0.029,3,0,0,5,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17803839,0,704,1.000,85918751244,31129.600,105.200,163.600,4.800,118,5
1701948101,0.206,0.257,99.076,0.461,0,121241.600,1337753.600,90558.200,104622.600,0,0,110092595200,106671095808,4460584960,373987037184,6460.800,12600.400,1,1,6.400,3.360,4.230,5.840,4407582720,55590359040,0,0,0,12.800,67.600,10344,32448,1391870,0,0,1,100,29,1,129,0,12259,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5355.600,5982.400,5689.400,0,0,0,0,0,261157,445,13368095,71235,30,0.029,7,0,0,5,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17804296,0,740,1.000,85918923276,34406.400,112,215.600,8.800,127,5
1701948106,0.215,0.259,98.988,0.538,0,129433.600,1129676.800,83382.200,102188,0,0,110100713472,106661437440,4460584960,373993967616,6401.400,12496.200,4,1,6.200,3.250,4.190,5.820,4407582720,55590359040,0,0,0,13.600,68,10344,32448,1391870,0,0,1,100,29,1,129,0,12256,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5345,5954.600,5572.200,0,0,0,0,0,261232,445,13367548,71235,30,0.029,2,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17804897,0,747,1.000,85919070732,29491.200,113,217.800,8.800,126,6
1701948111,0.217,0.275,99.001,0.507,0,149094.400,1489305.600,97879.600,109682.200,0,0,110103982080,106656628736,4460584960,373999357952,6616.800,12878.600,5,0,6.200,3.150,4.150,5.800,4407582720,55590359040,0,0,0,12.200,71.400,10344,32448,1391862,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5305.600,6116.400,5922,0,0,0,0,0,261161,445,13368181,71235,30,0.029,3,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17805435,0,727,1.000,85919226380,31129.600,103.400,308,16,118,5
1701948116,0.219,0.275,98.926,0.580,0,137625.600,1389363.200,97709.800,115045.200,0,0,110107676672,106649853952,4460584960,374006288384,6570.400,12840.200,4,1,7.800,2.980,4.100,5.770,4407582720,55590359040,0.200,0,0,14.200,66.200,10344,32448,1391868,0,0,1,100,29,1,129,0,12257,33,1,0,0,4,31,0,0,0,0,1,0,2,2,0,0,5940.400,6294.200,5909,0,0,0,0,0,261089,445,13366556,71235,30,0.029,7,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17805937,0,739,1.000,85919472140,49152,127.200,252.400,10,119,5
1701948121,2.093,0.501,96.599,0.806,0,173670.400,1564672,104328.200,126455.800,0,0,110183194624,106572025856,4460584960,374012448768,7429.200,12987.400,2,0,12.400,2.820,4.050,5.750,4407582720,55590359040,0.200,0,0,17.800,65.800,10344,32448,1391947,0,0,1,100,29,1,129,0,12276,53,1,0,0,4,51,0,0,0,0,1,0,2,2,0,0,54316.400,10882,6923,0,0,0,0,0,260987,445,13361462,71235,50,0.049,6,0,0,24,0,0,1,1,0,21,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17806506,0,780,1.000,85919668748,39321.600,108,290.400,14.800,142,5
1701948126,5.138,0.261,94.065,0.536,0,152371.200,1010892.800,103386.800,123748.600,0,0,110191104000,106562576384,4460589056,374017835008,8279.600,13271,2,0,6.800,3.560,4.180,5.780,4407582720,55590359040,0,0,0,13.600,64.600,10344,32448,1391948,0,0,1,100,29,1,129,0,12277,53,1,0,0,4,51,0,0,0,0,1,0,2,2,0,0,5492.800,6475,6190.600,0,0,0,0,0,261060,445,13360850,71235,50,0.049,4,0,0,24,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17806907,0,778,1.000,85919799820,26214.400,122.800,246.400,10.800,128,6
1701948131,5.380,0.244,93.959,0.417,0,108134.400,1417216,106107.200,131609.200,0,0,110192123904,106559246336,4460589056,374023995392,8437.200,13303.200,14,2,5.800,4.870,4.440,5.860,4407582720,55590359040,0,0,0,11.600,71.200,10344,32448,1391942,0,0,1,100,29,1,129,0,12276,53,1,0,0,4,51,0,0,0,0,1,0,2,2,0,0,5183,6175,5847.800,0,0,0,0,0,261198,445,13359492,71235,50,0.049,14,0,0,16,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17807493,0,703,1.000,85919980044,36044.800,124.400,226.400,8.800,120,4
1701948136,5.314,0.232,94.152,0.303,0,104857.600,1379532.800,98888.800,120107.200,0,0,110198484992,106552115200,4460589056,374029385728,8339,13108.200,7,0,6.400,4.640,4.400,5.840,4407582720,55590359040,0,0,0,11.600,69.800,10344,32448,1391953,0,0,1,100,29,1,129,0,12277,53,1,0,0,4,51,0,0,0,0,1,0,2,2,0,0,5304.600,5960.600,5610.600,0,0,0,0,0,261198,445,13358132,71235,50,0.049,5,0,20,22,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17807935,0,771,1.000,85920086540,21299.200,122,209.600,6.800,123,6
1701948141,5.088,0.246,94.189,0.477,0,104857.600,1025638.400,106148.200,123651.400,0,0,110197161984,106551062528,4460589056,374035640320,8286.600,13261,23,0,6.600,4.430,4.360,5.810,4407582720,55590359040,0,0,0,10.800,64.200,10344,32448,1391957,0,0,1,100,29,1,129,0,12281,55,1,0,0,4,53,0,0,0,0,1,0,2,2,0,0,5301.400,6393.400,6153,0,0,0,0,0,261198,445,13359365,71235,50,0.049,11,0,20,15,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17808379,0,740,1.000,85920209420,24576,129,267.800,10.800,126,5
1701948146,5.298,0.240,94.013,0.450,0,96665.600,1311539.200,101875.800,124401.600,0,0,110190628864,106558074880,4460589056,374037553152,8476.200,13468,16,1,8.200,6.640,4.820,5.960,4407582720,55590359040,0,0,0,9,73,10344,32640,1391956,0,0,1,100,29,1,129,0,12277,53,1,0,0,4,51,0,0,0,0,1,0,2,2,0,0,5595.400,6522.800,6187.600,0,0,0,0,0,260880,445,13359743,71235,50,0.049,17,0,20,11,0,0,1,1,1,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17808755,0,702,1.000,85920340492,26214.400,111,188.200,6,112,6
1701948151,5.232,0.249,94.157,0.362,0,70451.200,1378713.600,97509.600,116575.600,0,0,110197276672,106549116928,4460589056,374044483584,8076.600,12811.200,7,1,5.800,6.910,4.910,5.980,4407582720,55590359040,0,0,0,7.800,64.200,10344,32640,1391944,0,0,1,100,29,1,129,0,12277,53,1,0,0,4,51,0,0,0,0,1,0,2,2,0,0,5095.600,6022.600,5792.200,0,0,0,0,0,260736,445,13358134,71235,50,0.049,7,0,20,22,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17809241,0,712,1.000,85920504332,32768,119.600,230.200,8,124,6
1701948156,5.047,0.225,94.288,0.439,0,111411.200,1341849.600,102680.400,121319,0,0,110197276672,106544496640,4460589056,374052184064,8355.400,13293.400,2,1,8.800,8.280,5.230,6.080,4407582720,55590359040,0,0,0,10.400,66,10344,32640,1391951,0,0,1,100,29,1,129,0,12278,53,1,0,0,4,51,0,0,0,0,1,0,2,2,0,0,5752.200,6630.800,6160,0,0,0,0,0,260592,445,13357796,71235,50,0.049,9,0,20,22,0,0,1,1,1,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17809643,0,703,1.000,85920619020,22937.600,114.600,242.600,10.800,120,5
1701948161,5.280,0.279,93.921,0.521,0,129433.600,1055948.800,104340.200,127863.200,0,0,110205964288,106528878592,4460589056,374062194688,8252.800,13311,10,0,6.600,10.820,5.800,6.260,4407582720,55590359040,0,0,0,13.800,61.400,10344,32640,1391952,0,0,1,100,29,1,129,0,12279,53,1,0,0,4,51,0,0,0,0,1,0,2,2,0,0,5282.400,6471.600,5916.600,0,0,0,0,0,260509,445,13356680,71235,50,0.049,11,0,20,16,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17810141,0,740,1.000,85920782860,32768,131,212.600,6.800,125,5
1701948166,5.336,0.250,94.007,0.407,0,109772.800,1315635.200,99484.600,120073,0,0,110212874240,106517348352,4460589056,374071435264,8176.600,12988.200,1,2,6.400,12.270,6.190,6.380,4407582720,55590359040,0,0,0,10.800,65.800,10344,32640,1391948,0,0,1,100,29,1,129,0,12277,53,1,0,0,4,51,0,0,0,0,1,0,2,2,0,0,5172.200,6336.400,5950.400,0,0,0,0,0,260416,445,13356211,71235,50,0.049,5,0,20,24,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17810560,0,740,1.000,85920864780,16384,115,232.800,8.800,122,6
1701948171,5.320,0.244,94.041,0.395,0,163840,1292697.600,97728.400,115651.800,0,0,110215139328,106508922880,4460589056,374079905792,8284,13039.400,1,0,6.200,11.690,6.170,6.370,4407582720,55590359040,0,0,0,14.200,70.400,10344,32640,1391944,0,0,1,100,29,1,129,0,12277,53,1,0,0,4,51,0,0,0,0,1,0,2,2,0,0,5354.800,6262.200,5914.600,0,0,0,0,0,260560,445,13355119,71235,51,0.050,6,0,20,24,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12434773,17810968,0,733,1.000,85920995852,26214.400,105.600,240.800,10,116,5
